Ticker,Total_Trades,Win_Rate_Pct,Net_PnL,Final_Capital,Avg_Days_Held
WMG,16,50.0,-1652.4892921447754,8347.510707855225,68.5625
PSBD,3,33.33333333333333,-1656.0364418029785,8343.963558197021,141.0
YOUL,3,33.33333333333333,-1662.1994460821152,8337.800553917885,64.66666666666667
UDMY,15,60.0,-1673.610068321228,8326.389931678772,61.4
STUB,2,0.0,-1675.1597423553467,8324.840257644653,45.5
CVKD,10,60.0,-1683.7103309631348,8316.289669036865,63.0
ENR,30,63.33333333333333,-1689.0345096588135,8310.965490341187,58.233333333333334
SDGR,18,55.55555555555556,-1710.7120246887207,8289.28797531128,71.44444444444444
TTRX,2,0.0,-1712.4398262500763,8287.560173749924,46.0
SCD,55,70.9090909090909,-1719.0457475185394,8280.95425248146,51.2
RDNW,33,66.66666666666666,-1722.147255897522,8277.852744102478,58.18181818181818
VMO,85,64.70588235294117,-1733.7860959768295,8266.21390402317,48.83529411764706
EEFT,84,58.333333333333336,-1733.9349479675293,8266.06505203247,59.392857142857146
MPA,82,63.41463414634146,-1734.5169451236725,8265.483054876328,57.02439024390244
QBTS,17,64.70588235294117,-1737.6170195937157,8262.382980406284,61.35294117647059
KYN,58,70.6896551724138,-1745.5432698726654,8254.456730127335,54.51724137931034
BXSL,8,62.5,-1751.0595302581787,8248.940469741821,69.375
YDES,2,50.0,-1752.3562469482422,8247.643753051758,51.5
BRNS,16,62.5,-1755.822211265564,8244.177788734436,71.4375
DTG,12,58.333333333333336,-1760.7352018356323,8239.264798164368,68.83333333333333
NIQ,2,0.0,-1763.4999799728394,8236.50002002716,36.5
CGNT,16,56.25,-1764.1680138111115,8235.831986188889,57.625
HBB,20,45.0,-1768.498267173767,8231.501732826233,91.6
LIEN,12,58.333333333333336,-1770.7863202095032,8229.213679790497,56.333333333333336
FVR,2,50.0,-1787.8482217788696,8212.15177822113,116.0
CGBD,23,69.56521739130434,-1793.7233896255493,8206.27661037445,50.65217391304348
BCC,33,60.60606060606061,-1796.897759437561,8203.102240562439,61.90909090909091
CLDT,42,61.904761904761905,-1803.6793546676636,8196.320645332336,60.357142857142854
FSUN,12,50.0,-1813.7410316467285,8186.2589683532715,46.25
PALI,19,63.1578947368421,-1814.1600849628448,8185.839915037155,84.26315789473684
OGCP,47,59.57446808510638,-1816.2564058303833,8183.743594169617,49.93617021276596
IMSR,4,25.0,-1819.40966796875,8180.59033203125,34.25
ALGN,67,64.17910447761194,-1824.098368883133,8175.901631116867,57.83582089552239
KRNT,31,67.74193548387096,-1827.6476221084595,8172.3523778915405,64.29032258064517
NFJ,54,62.96296296296296,-1832.3661019802094,8167.633898019791,47.5
NTLA,25,48.0,-1836.5979928970337,8163.402007102966,81.92
PLBL,2,50.0,-1837.7526168823242,8162.247383117676,54.0
NUVB,17,52.94117647058824,-1845.3801214694977,8154.619878530502,64.05882352941177
HTT,25,60.0,-1849.3902982473373,8150.609701752663,71.52
PCOR,13,61.53846153846154,-1849.470027923584,8150.529972076416,77.38461538461539
SOJD,14,42.857142857142854,-1855.8865718841553,8144.113428115845,74.78571428571429
NVST,17,58.82352941176471,-1857.8309574127197,8142.16904258728,59.35294117647059
RDN,104,72.11538461538461,-1859.991266131401,8140.008733868599,51.02884615384615
ACHR,16,56.25,-1866.6802065372467,8133.319793462753,66.875
AXIL,7,57.14285714285714,-1867.5301885604858,8132.469811439514,54.857142857142854
BGSF,36,69.44444444444444,-1868.167491197586,8131.832508802414,60.5
ACRE,39,69.23076923076923,-1876.0934932231903,8123.90650677681,52.1025641025641
LYG,71,69.01408450704226,-1877.3804683685303,8122.61953163147,59.309859154929576
WS,5,80.0,-1884.9659957885742,8115.034004211426,53.8
ECG,1,0.0,-1891.0200271606445,8108.9799728393555,82.0
NEXN,13,53.84615384615385,-1893.900330543518,8106.099669456482,68.92307692307692
OSG,44,59.09090909090909,-1901.6096725463867,8098.390327453613,56.27272727272727
AVPT,18,61.111111111111114,-1912.921054840088,8087.078945159912,61.0
BRLS,8,62.5,-1920.1500010490417,8079.849998950958,72.25
SLGB,2,0.0,-1921.48978972435,8078.51021027565,41.0
ARDT,4,75.0,-1943.3700618743896,8056.62993812561,65.0
ARCO,42,57.14285714285714,-1944.668292760849,8055.331707239151,66.42857142857143
MAIA,9,66.66666666666666,-1952.5501772165298,8047.44982278347,96.88888888888889
SIGIP,12,50.0,-1953.169623374939,8046.830376625061,86.08333333333333
WLTH,1,0.0,-1954.199963569641,8045.800036430359,48.0
CTSO,53,56.60377358490566,-1958.449052453041,8041.550947546959,84.0
WAL,57,66.66666666666666,-1962.4110097885132,8037.588990211487,54.56140350877193
PROV,71,66.19718309859155,-1963.2737637758255,8036.7262362241745,56.91549295774648
BSBR,45,55.55555555555556,-1968.0256675481796,8031.97433245182,66.2
USEA,8,62.5,-1969.668738603592,8030.331261396408,70.5
FSEA,13,76.92307692307693,-1976.3224477767944,8023.677552223206,89.46153846153847
MRVI,19,57.89473684210527,-1978.019237279892,8021.980762720108,52.26315789473684
CAVA,7,42.857142857142854,-1980.650806427002,8019.349193572998,59.285714285714285
DOUG,15,66.66666666666666,-1985.7825759649277,8014.217424035072,61.733333333333334
CMPX,16,56.25,-1986.0424418449402,8013.95755815506,52.25
PRT,24,66.66666666666666,-1990.3724853992462,8009.627514600754,51.875
FLYE,6,50.0,-1991.4306845664978,8008.569315433502,65.66666666666667
THH,2,50.0,-2005.9111543893814,7994.088845610619,16.5
IMCR,15,53.333333333333336,-2011.2614078521729,7988.738592147827,70.0
SOHOO,24,83.33333333333334,-2013.0443120002747,7986.955687999725,50.25
LOCO,37,62.16216216216216,-2015.977918624878,7984.022081375122,59.16216216216216
VFL,85,64.70588235294117,-2016.8559155464172,7983.144084453583,53.529411764705884
CLPR,24,41.66666666666667,-2021.8418083190918,7978.158191680908,67.95833333333333
HELE,149,63.758389261744966,-2021.936703979969,7978.063296020031,56.422818791946305
IGD,49,63.26530612244898,-2022.572655916214,7977.427344083786,49.59183673469388
GXAI,11,45.45454545454545,-2025.7314774990082,7974.268522500992,67.36363636363636
ABOS,14,71.42857142857143,-2030.1942865848541,7969.805713415146,79.78571428571429
NPCT,17,47.05882352941176,-2035.8537106513977,7964.146289348602,50.94117647058823
ECBK,9,44.44444444444444,-2038.9300785064697,7961.06992149353,51.333333333333336
VNTG,1,0.0,-2047.5855364203453,7952.414463579655,144.0
SDA,14,71.42857142857143,-2054.8401935100555,7945.1598064899445,49.214285714285715
AEF,104,64.42307692307693,-2063.6402068436146,7936.359793156385,57.15384615384615
CTNM,4,75.0,-2073.590379714966,7926.409620285034,98.5
CHW,49,63.26530612244898,-2074.011721134186,7925.988278865814,44.142857142857146
WHLRP,30,66.66666666666666,-2085.3439276218414,7914.656072378159,66.63333333333334
RBLX,14,71.42857142857143,-2092.0891761779785,7907.9108238220215,58.5
XHLD,4,25.0,-2092.8915988206863,7907.108401179314,74.5
RLJ,41,70.73170731707317,-2132.815194129944,7867.184805870056,56.34146341463415
AFGE,15,53.333333333333336,-2134.27734375,7865.72265625,70.93333333333334
ALHC,16,62.5,-2135.0187649726868,7864.981235027313,54.0625
FTEK,86,58.139534883720934,-2136.4956996440887,7863.504300355911,82.04651162790698
MFIC,56,64.28571428571429,-2137.2055695056915,7862.7944304943085,56.089285714285715
KIO,34,52.94117647058824,-2147.7767605781555,7852.2232394218445,40.05882352941177
RBKB,14,50.0,-2157.2139382362366,7842.786061763763,101.14285714285714
QVCC,20,50.0,-2157.2335782051086,7842.766421794891,48.6
FRA,55,61.81818181818181,-2166.4852306842804,7833.51476931572,51.763636363636365
TROX,51,62.745098039215684,-2167.964231491089,7832.035768508911,53.09803921568628
BLIV,4,25.0,-2185.1744270324707,7814.825572967529,29.25
AGH,2,0.0,-2187.0753343105316,7812.924665689468,100.5
PN,4,75.0,-2198.898154079914,7801.101845920086,51.75
PRKS,35,62.857142857142854,-2209.713068008423,7790.286931991577,59.34285714285714
PYT,68,66.17647058823529,-2210.4607467651367,7789.539253234863,49.85294117647059
BKR,102,59.80392156862745,-2233.8361959457397,7766.16380405426,58.01960784313726
SFHG,4,50.0,-2237.625991821289,7762.374008178711,87.25
IDAI,15,60.0,-2241.7449415922165,7758.2550584077835,82.4
BWNB,13,61.53846153846154,-2248.2150373458862,7751.784962654114,46.92307692307692
CURI,20,65.0,-2249.3500958681107,7750.649904131889,72.7
BGX,38,57.89473684210527,-2260.8561329841614,7739.143867015839,51.39473684210526
PRME,12,50.0,-2266.3709902763367,7733.629009723663,57.75
MHD,75,58.666666666666664,-2267.0992996692657,7732.900700330734,49.12
POET,59,62.71186440677966,-2271.8189218640327,7728.181078135967,66.22033898305085
ALEC,20,65.0,-2273.1943035125732,7726.805696487427,77.75
ERC,55,60.0,-2283.97593998909,7716.02406001091,44.345454545454544
FRO,64,73.4375,-2294.291249513626,7705.708750486374,70.265625
CERT,16,50.0,-2297.038863658905,7702.961136341095,67.25
NGEN,21,47.61904761904761,-2302.224790394306,7697.775209605694,59.523809523809526
BZ,13,61.53846153846154,-2314.473906517029,7685.526093482971,71.23076923076923
AAPG,2,50.0,-2320.685556411743,7679.314443588257,97.5
SWZ,99,59.59595959595959,-2338.985582381487,7661.014417618513,59.60606060606061
ZIONP,44,68.18181818181817,-2340.9487228393555,7659.0512771606445,57.93181818181818
SNGX,61,54.09836065573771,-2352.8771032094955,7647.1228967905045,79.9672131147541
CLVT,23,56.52173913043478,-2355.210350751877,7644.789649248123,57.391304347826086
XP,17,52.94117647058824,-2357.2841958999634,7642.715804100037,70.17647058823529
FOLD,50,60.0,-2360.1205327510834,7639.879467248917,65.34
USBC,65,56.92307692307692,-2363.640015721321,7636.359984278679,70.29230769230769
PGZ,33,66.66666666666666,-2364.5721492767334,7635.427850723267,45.60606060606061
SPRY,16,68.75,-2367.8594703674316,7632.140529632568,65.4375
HGLB,18,61.111111111111114,-2371.6930277347565,7628.3069722652435,61.72222222222222
MAC,91,68.13186813186813,-2373.7964758872986,7626.203524112701,54.285714285714285
NPFD,10,60.0,-2375.2514686584473,7624.748531341553,48.6
GERN,83,61.44578313253012,-2380.0036388635635,7619.9963611364365,76.60240963855422
RCB,15,86.66666666666667,-2380.4296674728394,7619.570332527161,49.266666666666666
GCT,8,62.5,-2384.501030921936,7615.498969078064,75.0
VALE,62,62.903225806451616,-2394.2881898880005,7605.7118101119995,61.016129032258064
ZKIN,25,56.00000000000001,-2394.8066331148148,7605.193366885185,81.04
KC,18,72.22222222222221,-2396.289852619171,7603.710147380829,66.83333333333333
CRWV,2,0.0,-2400.1500244140625,7599.8499755859375,48.0
GOGO,45,64.44444444444444,-2404.500497817993,7595.499502182007,59.75555555555555
GTLS,52,59.61538461538461,-2409.4331884384155,7590.5668115615845,54.59615384615385
PML,63,68.25396825396825,-2410.7939982414246,7589.206001758575,46.507936507936506
AMAL,17,47.05882352941176,-2415.7354583740234,7584.264541625977,69.82352941176471
INDV,38,60.526315789473685,-2417.441232442856,7582.558767557144,48.473684210526315
CYCN,22,54.54545454545454,-2431.547333717346,7568.452666282654,68.27272727272727
VNT,13,46.15384615384615,-2440.090826034546,7559.909173965454,55.38461538461539
JBI,18,61.111111111111114,-2459.4682116508484,7540.531788349152,56.111111111111114
NFBK,37,62.16216216216216,-2463.234889984131,7536.765110015869,75.86486486486487
NEOG,88,59.09090909090909,-2468.4132368564606,7531.586763143539,66.17045454545455
SONY,157,65.60509554140127,-2484.364127457142,7515.635872542858,61.547770700636946
XZO,1,0.0,-2489.7799644470215,7510.2200355529785,39.0
GF,99,62.62626262626263,-2492.0801176428795,7507.9198823571205,55.36363636363637
ZION,126,62.698412698412696,-2495.5196880102158,7504.480311989784,54.53174603174603
AVNT,69,72.46376811594203,-2518.588305234909,7481.411694765091,61.65217391304348
RCEL,37,54.054054054054056,-2529.3496458530426,7470.650354146957,84.94594594594595
WIX,36,69.44444444444444,-2533.747045516968,7466.252954483032,49.19444444444444
APP,13,76.92307692307693,-2541.6094703674316,7458.390529632568,58.07692307692308
GGN,53,64.15094339622641,-2551.1219259500504,7448.87807404995,48.056603773584904
SNAL,9,44.44444444444444,-2558.6424626111984,7441.357537388802,83.0
IHD,37,62.16216216216216,-2558.8187017440796,7441.18129825592,61.108108108108105
FIGR,1,0.0,-2560.999828338623,7439.000171661377,25.0
ATI,78,61.53846153846154,-2564.6130785942078,7435.386921405792,53.205128205128204
DHF,77,64.93506493506493,-2568.5261294543743,7431.473870545626,50.03896103896104
NAC,62,62.903225806451616,-2572.2035784721375,7427.796421527863,52.82258064516129
DXST,5,60.0,-2581.4521616771817,7418.547838322818,50.2
ZM,22,63.63636363636363,-2582.8910217285156,7417.108978271484,59.36363636363637
VSCO,15,60.0,-2584.0683784484863,7415.931621551514,53.53333333333333
BRZE,15,66.66666666666666,-2592.6096267700195,7407.3903732299805,52.53333333333333
DOO,48,60.416666666666664,-2603.735813140869,7396.264186859131,41.895833333333336
EVCM,16,62.5,-2607.1102271080017,7392.889772891998,55.8125
TOST,14,64.28571428571429,-2609.540693283081,7390.459306716919,63.42857142857143
KAPA,5,20.0,-2628.405910074711,7371.594089925289,73.2
BUD,45,62.22222222222222,-2636.9033012390137,7363.096698760986,59.13333333333333
NBXG,11,54.54545454545454,-2647.474781513214,7352.525218486786,58.36363636363637
ARDC,30,60.0,-2652.2265253067017,7347.773474693298,54.733333333333334
AOD,51,60.78431372549019,-2656.6055386066437,7343.394461393356,45.11764705882353
EARN,34,61.76470588235294,-2661.5264847278595,7338.4735152721405,53.73529411764706
PRTA,35,54.285714285714285,-2661.540422439575,7338.459577560425,63.857142857142854
PCQ,68,69.11764705882352,-2668.95357465744,7331.04642534256,47.19117647058823
ATAI,14,64.28571428571429,-2671.880870819092,7328.119129180908,67.0
FINW,12,58.333333333333336,-2675.066472530365,7324.933527469635,63.5
BRCB,2,50.0,-2677.400185585022,7322.599814414978,59.0
RXST,13,61.53846153846154,-2680.2696924209595,7319.7303075790405,56.15384615384615
SOHON,18,83.33333333333334,-2695.0285477638245,7304.9714522361755,51.166666666666664
WTF,2,0.0,-2705.029896736145,7294.970103263855,133.5
ACRV,12,75.0,-2705.880488753319,7294.119511246681,48.583333333333336
DSWL,70,67.14285714285714,-2713.025903582573,7286.974096417427,82.27142857142857
MOVE,15,53.333333333333336,-2713.12518453598,7286.87481546402,87.0
SEPN,4,75.0,-2714.6002283096313,7285.399771690369,49.0
MDRR,17,58.82352941176471,-2718.9532203674316,7281.046779632568,89.94117647058823
EVV,47,72.3404255319149,-2743.1084156036377,7256.891584396362,57.48936170212766
XLO,15,53.333333333333336,-2743.627595305443,7256.372404694557,70.46666666666667
SLNO,30,46.666666666666664,-2746.674842238426,7253.325157761574,80.93333333333334
VBNK,10,60.0,-2769.031183242798,7230.968816757202,82.9
TIGO,21,61.904761904761905,-2769.3265981674194,7230.673401832581,57.57142857142857
EPOW,14,64.28571428571429,-2769.983668267727,7230.016331732273,82.92857142857143
HYPR,15,60.0,-2770.1103096604347,7229.889690339565,91.46666666666667
CTW,2,50.0,-2770.7112509012222,7229.288749098778,59.5
GTM,18,55.55555555555556,-2773.612084388733,7226.387915611267,57.888888888888886
HBNB,2,50.0,-2789.2959535121918,7210.704046487808,41.5
FIGS,15,60.0,-2793.1510467529297,7206.84895324707,57.86666666666667
MX,48,64.58333333333334,-2793.623144388199,7206.376855611801,62.541666666666664
HITI,15,66.66666666666666,-2799.011066675186,7200.988933324814,76.2
GDEV,14,57.14285714285714,-2810.521469116211,7189.478530883789,102.5
ZYBT,3,66.66666666666666,-2816.6599617004395,7183.340038299561,64.66666666666667
BGB,29,51.724137931034484,-2822.7652921676636,7177.234707832336,56.758620689655174
ECC,30,63.33333333333333,-2823.2495579719543,7176.750442028046,56.3
MGNX,41,68.29268292682927,-2831.040712594986,7168.959287405014,60.073170731707314
TWFG,3,33.33333333333333,-2832.469175338745,7167.530824661255,93.0
AUR,15,60.0,-2834.545468688011,7165.454531311989,60.333333333333336
ELVN,17,64.70588235294117,-2837.611095905304,7162.388904094696,75.94117647058823
VRM,4,25.0,-2841.9198265075684,7158.080173492432,69.5
PFBC,67,68.65671641791045,-2842.0507307052612,7157.949269294739,59.776119402985074
MKZR,5,60.0,-2846.136730670929,7153.863269329071,75.8
BBNX,4,50.0,-2852.918695449829,7147.081304550171,48.25
AOUT,15,53.333333333333336,-2858.725678920746,7141.274321079254,65.06666666666666
SPOT,22,68.18181818181817,-2859.988967895508,7140.011032104492,51.54545454545455
NVCR,32,65.625,-2861.577754497528,7138.422245502472,56.25
VISN,39,64.1025641025641,-2862.539158463478,7137.460841536522,52.41025641025641
FORA,13,46.15384615384615,-2866.389511823654,7133.610488176346,94.07692307692308
COLD,19,42.10526315789473,-2877.237452507019,7122.762547492981,62.10526315789474
DOW,18,61.111111111111114,-2879.0649814605713,7120.935018539429,62.333333333333336
TV,102,64.70588235294117,-2884.52638733387,7115.47361266613,55.5
TCPC,40,67.5,-2889.3372213840485,7110.6627786159515,53.75
MRNO,13,53.84615384615385,-2891.145547568798,7108.854452431202,31.46153846153846
EMD,58,58.620689655172406,-2896.9335145950317,7103.066485404968,45.8448275862069
DNUT,16,62.5,-2902.9211728572845,7097.078827142715,70.25
CAI,2,0.0,-2904.7397994995117,7095.260200500488,57.0
NAMM,3,66.66666666666666,-2908.814768075943,7091.185231924057,67.66666666666667
GBTG,8,50.0,-2908.8593134880066,7091.140686511993,73.0
IONQ,16,50.0,-2912.0613193511963,7087.938680648804,60.5625
INDI,26,57.692307692307686,-2914.2323265075684,7085.767673492432,47.42307692307692
RAIN,5,60.0,-2918.493771791458,7081.506228208542,51.4
PRCT,12,75.0,-2921.5347385406494,7078.465261459351,61.583333333333336
ETS,3,33.33333333333333,-2928.747169405222,7071.252830594778,45.0
MEC,12,50.0,-2934.0497174263,7065.9502825737,93.58333333333333
CTRN,61,63.934426229508205,-2935.5006370544434,7064.499362945557,59.0655737704918
CPIX,39,51.28205128205128,-2946.329214453697,7053.670785546303,94.23076923076923
CAR,134,67.16417910447761,-2947.2593472003937,7052.740652799606,52.61194029850746
VIRT,30,63.33333333333333,-2954.78182220459,7045.21817779541,56.03333333333333
DKNG,18,66.66666666666666,-2956.2094116210938,7043.790588378906,51.611111111111114
EVLV,18,50.0,-2975.091791152954,7024.908208847046,53.05555555555556
DHX,54,64.81481481481481,-2985.6109626293182,7014.389037370682,63.55555555555556
MLPB,30,63.33333333333333,-2989.4669075012207,7010.533092498779,39.06666666666667
HAO,6,33.33333333333333,-2998.6694498062134,7001.330550193787,93.66666666666667
MXE,103,64.07766990291263,-3003.3629606366158,6996.637039363384,51.601941747572816
BSY,13,53.84615384615385,-3004.362995147705,6995.637004852295,64.92307692307692
GENI,14,64.28571428571429,-3009.9706013202667,6990.029398679733,66.64285714285714
BIPH,7,28.57142857142857,-3011.480315208435,6988.519684791565,124.85714285714286
